1,1,14.274131999999994,118.213953,36.056064000000006,71.58294000000001,0.94763,-1,-1,-1
1,2,271.069022,151.26411299999995,46.71791600000006,88.754952,0.9432,-1,-1,-1
1,3,257.743744,298.26289349999996,70.785168,43.84680300000002,0.94004,-1,-1,-1
1,4,225.713956,27.855828000000002,56.37795199999999,96.37914,0.93387,-1,-1,-1
1,5,243.812022,120.23089649999999,91.37516400000004,31.465863,0.93089,-1,-1,-1
1,6,323.284898,97.776822,34.48893199999998,82.30708200000002,0.92807,-1,-1,-1
1,7,285.35304800000006,174.279963,61.456871999999976,77.55805199999998,0.91515,-1,-1,-1
1,8,302.90888400000006,207.7061415,56.93900000000008,90.95700900000003,0.91424,-1,-1,-1
1,9,7.193908,330.50395950000006,48.697104,60.522032999999965,0.90745,-1,-1,-1
1,10,65.002804,343.009095,67.01303199999998,44.742125999999985,0.90532,-1,-1,-1
1,11,47.81324000000001,76.15715250000002,44.57887199999999,84.80686499999999,0.89278,-1,-1,-1
1,12,242.36303600000002,15.530014499999993,42.28889600000002,70.933863,0.89104,-1,-1,-1
1,13,273.62516600000004,22.079128499999996,64.96400399999993,41.46585300000001,0.87213,-1,-1,-1
1,14,318.903214,57.07973700000001,32.48995600000001,62.63314199999999,0.87031,-1,-1,-1
1,15,314.5760439999999,39.751783500000016,32.370840000000044,57.64001099999999,0.84489,-1,-1,-1
1,16,282.34585400000003,38.0941275,38.54818799999998,75.090015,0.84159,-1,-1,-1
1,17,30.41590199999999,326.55608699999993,68.93014000000002,67.00980000000004,0.82733,-1,-1,-1
1,18,125.02000200000002,361.438935,73.76694799999997,39.195156,0.80497,-1,-1,-1
1,19,324.193982,233.88179100000002,52.035844,86.54302799999994,0.75748,-1,-1,-1
2,1,14.21058231567082,118.168282234334,36.06090182853271,71.62122037222078,0.95886,-1,-1,-1
2,2,271.1166614947713,151.2747669248065,46.72482739192969,88.80273932085788,0.93848,-1,-1,-1
2,3,257.7616791219628,298.3380964734568,70.81022648411567,43.87808888656889,0.93272,-1,-1,-1
2,4,225.7608796987405,27.803191651453346,56.38801910010608,96.43194116316036,0.92274,-1,-1,-1
2,5,243.8522895614288,120.22308371630152,91.41155685783315,31.494845475202624,0.93197,-1,-1,-1
2,6,323.36483644840246,97.771612484103,34.49133282414971,82.34997571832548,0.93532,-1,-1,-1
2,7,285.4034639124102,174.3033582054596,61.47227257063503,77.60313141767745,0.91208,-1,-1,-1
2,8,302.9618852712376,207.74752775603568,56.95019431170999,91.00744042767312,0.91987,-1,-1,-1
2,9,7.092979066020572,330.55346566838557,48.70945729064168,60.557329521064844,0.89909,-1,-1,-1
2,10,64.92609045905034,343.07357880797343,67.03623496001948,44.773210991625206,0.89277,-1,-1,-1
2,11,47.77167590121359,76.0977984076672,44.58544832619925,84.85251679718081,0.88155,-1,-1,-1
2,12,242.41949719760487,15.474465481849094,42.29666614402174,70.9728520253341,0.88722,-1,-1,-1
2,13,273.69475685227184,22.031582301600576,64.98680460989897,41.49512175907721,0.81073,-1,-1,-1
2,14,318.9877144455919,57.055357915717124,32.49461629913651,62.66678788262061,0.88829,-1,-1,-1
2,15,314.6613700397509,39.71884624909985,32.376249873543884,57.67137231666623,0.83708,-1,-1,-1
2,16,282.4168239201795,38.055250890895806,38.55359206597291,75.13028763408087,0.84718,-1,-1,-1
2,17,30.326144326303414,326.6075394648323,68.95062889378366,67.05129643412158,0.91811,-1,-1,-1
2,18,124.96755221435595,361.5214399137902,73.79410798206538,39.22481132523137,0.84392,-1,-1,-1
2,19,324.2524275383899,233.93847892982046,52.04552414522391,86.59066765785485,0.87147,-1,-1,-1
3,1,14.164053672084023,118.24203789950352,35.76556933633171,70.87963324423293,0.94372,-1,-1,-1
3,2,270.97349949625027,151.17776152429002,46.946919395036616,88.91707539596206,0.94138,-1,-1,-1
3,3,257.3877700331513,298.13797230634594,70.47144176391623,45.14193806129481,0.93921,-1,-1,-1
3,4,225.91912636751485,26.558494308280828,56.31807501806847,97.13077314645767,0.93251,-1,-1,-1
3,5,245.59453973834434,119.97896265034757,89.65852036330682,31.542077368662945,0.93422,-1,-1,-1
3,6,323.51342337594065,97.6871786962983,35.76598945862884,82.82722650878912,0.93379,-1,-1,-1
3,7,285.66939675288006,173.71802827901072,61.3227372101303,77.99047129188352,0.90756,-1,-1,-1
3,8,303.0213521645581,207.75216454764603,57.573648981833685,91.41148957335281,0.91289,-1,-1,-1
3,9,7.045754580922203,330.5770474374966,48.621578998446466,60.007498255757014,0.89104,-1,-1,-1
3,10,65.9698463966647,343.2026005246061,64.69128062430028,46.767412898876955,0.88468,-1,-1,-1
3,11,46.67648824113933,77.26384632788796,43.057594220598624,85.73222283550331,0.89705,-1,-1,-1
3,12,242.3602773454972,15.10392844151761,42.733513990039455,70.92847874065832,0.89835,-1,-1,-1
3,13,274.16765417551505,21.963368245248436,62.71046799026249,45.190513678335606,0.80132,-1,-1,-1
3,14,319.39259256140764,56.766580081967675,32.12763911533352,62.812676043246626,0.87601,-1,-1,-1
3,15,314.5441223003374,39.636897501989246,32.82012801053395,57.269092588716255,0.88242,-1,-1,-1
3,16,282.57039686421547,38.571300586137234,38.46246976656312,74.10016356959491,0.8122,-1,-1,-1
3,17,30.25591138985731,326.8668685949512,73.5253436276432,69.92425387125002,0.89622,-1,-1,-1
3,18,126.94128869086917,361.80589834095133,71.10586556393137,37.60097927234847,0.91982,-1,-1,-1
3,19,324.5613597638115,235.30429812611405,53.42718139550266,85.45663452160139,0.9103,-1,-1,-1
4,1,14.302142771252282,118.5583890557062,35.43211408661219,70.3429419264172,0.9401,-1,-1,-1
4,2,270.4258919404228,151.3510590377229,47.315294477158204,88.63456059788285,0.94339,-1,-1,-1
4,3,257.2936690549941,297.4565585301239,68.26940058036928,46.447938317271564,0.95151,-1,-1,-1
4,4,225.76526376209776,27.70701390694815,56.186605725145256,96.50425477012496,0.92366,-1,-1,-1
4,5,245.39412937990068,120.12723213909554,89.53446685543634,31.399620158716473,0.93111,-1,-1,-1
4,6,323.2191749685967,97.56390440930905,36.120695025486384,83.21381426232391,0.93454,-1,-1,-1
4,7,286.18061298486685,173.6823665745007,60.355105715554146,78.59141903029166,0.91116,-1,-1,-1
4,8,302.80800132677666,207.45252015501913,57.73808914379492,91.71858788229619,0.91374,-1,-1,-1
4,9,7.3862602969921625,330.45786982078454,48.60286575208621,59.5297108450884,0.89265,-1,-1,-1
4,10,66.4482364585265,342.3403290944606,62.802601552273686,51.22472732837696,0.87041,-1,-1,-1
4,11,45.78952330755044,75.5155003804436,41.455309612146635,88.67366381312189,0.88719,-1,-1,-1
4,12,241.865471619365,14.71581910178373,42.34379245135574,71.83943516512144,0.89329,-1,-1,-1
4,13,274.0903507129125,21.867789103466144,61.60884200117323,46.565733180610955,0.81835,-1,-1,-1
4,14,319.1313113423039,56.67401570910431,32.29253411837567,63.459710352278734,0.88016,-1,-1,-1
4,15,314.3448206072211,39.710407781914896,32.67444584490045,57.679297336882684,0.86382,-1,-1,-1
4,16,282.11163403922194,39.15822626472038,39.19126590352141,73.58922760327863,0.83225,-1,-1,-1
4,17,30.03555200942057,326.9312460796403,78.30044614567308,71.14175002906131,0.89614,-1,-1,-1
4,18,124.67794607244517,361.28863099022516,72.9528836434344,38.56351973929657,0.92829,-1,-1,-1
4,19,324.49964735685876,235.8169432141811,54.481242063763375,84.88534217627466,0.83716,-1,-1,-1
5,1,14.365002728338034,118.65343619989184,35.16330830856654,70.2507026245396,0.94489,-1,-1,-1
5,2,270.2596079436526,151.29450878832736,47.43456646522327,88.63197392033652,0.94437,-1,-1,-1
5,3,256.99940152832403,297.3255173134109,69.02497853721059,47.188816054442896,0.94027,-1,-1,-1
5,4,225.70871871593744,27.450071683416887,55.956754398933356,97.10964637172705,0.92746,-1,-1,-1
5,5,244.50979549930895,119.88379869193315,90.34679145878738,31.09852561329177,0.9306,-1,-1,-1
